acoustic_data,time_to_failure
-3,1.469096228
-2,1.469096227
-2,1.469096226
-5,1.469096225
-4,1.469096223
-2,1.469096222
-6,1.469096221
-6,1.46909622
-12,1.469096219
-10,1.469096218
-9,1.469096217
-4,1.469096216
-1,1.469096215
7,1.469096214
12,1.469096212
22,1.469096211
29,1.46909621
35,1.469096209
34,1.469096208
37,1.469096207
36,1.469096206
30,1.469096205
18,1.469096204
9,1.469096203
-5,1.469096201
-15,1.4690962
-21,1.469096199
-26,1.469096198
-30,1.469096197
-28,1.469096196
-22,1.469096195
-16,1.469096194
-9,1.469096193
1,1.469096192
10,1.46909619
11,1.469096189
16,1.469096188
17,1.469096187
16,1.469096186
15,1.469096185
14,1.469096184
15,1.469096183
8,1.469096182
9,1.469096181
9,1.469096179
10,1.469096178
9,1.469096177
19,1.469096176
20,1.469096175
22,1.469096174
26,1.469096173
21,1.469096172
17,1.469096171
11,1.46909617
7,1.469096168
0,1.469096167
-6,1.469096166
-15,1.469096165
-23,1.469096164
-24,1.469096163
-19,1.469096162
-11,1.469096161
-5,1.46909616
6,1.469096159
14,1.469096157
17,1.469096156
17,1.469096155
19,1.469096154
19,1.469096153
15,1.469096152
18,1.469096151
8,1.46909615
7,1.469096149
2,1.469096148
4,1.469096146
-4,1.469096145
-3,1.469096144
-1,1.469096143
-1,1.469096142
1,1.469096141
5,1.46909614
5,1.469096139
11,1.469096138
18,1.469096137
13,1.469096135
15,1.469096134
11,1.469096133
8,1.469096132
9,1.469096131
3,1.46909613
-3,1.469096129
-10,1.469096128
-8,1.469096127
-3,1.469096126
-2,1.469096124
0,1.469096123
6,1.469096122
9,1.469096121
9,1.46909612
9,1.469096119
16,1.469096118
16,1.469096117
13,1.469096116
11,1.469096115
6,1.469096113
1,1.469096112
3,1.469096111
4,1.46909611
3,1.469096109
0,1.469096108
4,1.469096107
6,1.469096106
10,1.469096105
15,1.469096104
17,1.469096102
18,1.469096101
17,1.4690961
10,1.469096099
5,1.469096098
-1,1.469096097
-6,1.469096096
-10,1.469096095
-16,1.469096094
-12,1.469096093
-12,1.469096091
-6,1.46909609
0,1.469096089
5,1.469096088
13,1.469096087
20,1.469096086
27,1.469096085
28,1.469096084
25,1.469096083
23,1.469096082
18,1.46909608
11,1.469096079
6,1.469096078
-1,1.469096077
-4,1.469096076
-12,1.469096075
-14,1.469096074
-10,1.469096073
-11,1.469096072
-10,1.469096071
1,1.469096069
5,1.469096068
7,1.469096067
15,1.469096066
21,1.469096065
19,1.469096064
12,1.469096063
13,1.469096062
6,1.469096061
2,1.46909606
-2,1.469096058
-5,1.469096057
-4,1.469096056
0,1.469096055
3,1.469096054
8,1.469096053
13,1.469096052
20,1.469096051
18,1.46909605
19,1.469096049
22,1.469096047
18,1.469096046
16,1.469096045
11,1.469096044
10,1.469096043
3,1.469096042
-7,1.469096041
-10,1.46909604
-9,1.469096039
-10,1.469096038
-5,1.469096036
-4,1.469096035
-2,1.469096034
1,1.469096033
8,1.469096032
14,1.469096031
18,1.46909603
20,1.469096029
17,1.469096028
13,1.469096027
10,1.469096025
5,1.469096024
4,1.469096023
-1,1.469096022
-8,1.469096021
-3,1.46909602
-2,1.469096019
0,1.469096018
1,1.469096017
6,1.469096016
10,1.469096014
16,1.469096013
17,1.469096012
16,1.469096011
15,1.46909601
10,1.469096009
8,1.469096008
3,1.469096007
7,1.469096006
8,1.469096005
3,1.469096003
3,1.469096002
6,1.469096001
0,1.469096
-2,1.469095999
-1,1.469095998
3,1.469095997
4,1.469095996
4,1.469095995
7,1.469095994
14,1.469095992
13,1.469095991
7,1.46909599
7,1.469095989
13,1.469095988
10,1.469095987
9,1.469095986
9,1.469095985
6,1.469095984
8,1.469095983
10,1.469095981
4,1.46909598
-8,1.469095979
-10,1.469095978
-11,1.469095977
-5,1.469095976
-6,1.469095975
-7,1.469095974
0,1.469095973
4,1.469095972
2,1.46909597
4,1.469095969
6,1.469095968
12,1.469095967
7,1.469095966
5,1.469095965
11,1.469095964
6,1.469095963
8,1.469095962
6,1.469095961
11,1.469095959
11,1.469095958
10,1.469095957
9,1.469095956
6,1.469095955
6,1.469095954
12,1.469095953
7,1.469095952
2,1.469095951
1,1.46909595
3,1.469095948
3,1.469095947
3,1.469095946
0,1.469095945
4,1.469095944
4,1.469095943
14,1.469095942
11,1.469095941
11,1.46909594
10,1.469095939
12,1.469095937
14,1.469095936
13,1.469095935
9,1.469095934
4,1.469095933
5,1.469095932
6,1.469095931
1,1.46909593
-3,1.469095929
-2,1.469095928
-4,1.469095926
-5,1.469095925
-8,1.469095924
-8,1.469095923
-1,1.469095922
3,1.469095921
4,1.46909592
8,1.469095919
5,1.469095918
9,1.469095917
14,1.469095915
14,1.469095914
13,1.469095913
11,1.469095912
8,1.469095911
-1,1.46909591
2,1.469095909
2,1.469095908
0,1.469095907
1,1.469095906
7,1.469095904
4,1.469095903
5,1.469095902
8,1.469095901
8,1.4690959
7,1.469095899
14,1.469095898
11,1.469095897
8,1.469095896
3,1.469095895
0,1.469095893
1,1.469095892
3,1.469095891
2,1.46909589
2,1.469095889
5,1.469095888
7,1.469095887
7,1.469095886
5,1.469095885
7,1.469095884
8,1.469095882
10,1.469095881
13,1.46909588
17,1.469095879
13,1.469095878
9,1.469095877
6,1.469095876
3,1.469095875
4,1.469095874
-4,1.469095873
-5,1.469095871
-4,1.46909587
-3,1.469095869
-8,1.469095868
-2,1.469095867
2,1.469095866
1,1.469095865
-3,1.469095864
-2,1.469095863
2,1.469095862
1,1.46909586
2,1.469095859
6,1.469095858
10,1.469095857
10,1.469095856
13,1.469095855
13,1.469095854
14,1.469095853
9,1.469095852
6,1.469095851
10,1.469095849
9,1.469095848
7,1.469095847
5,1.469095846
6,1.469095845
8,1.469095844
3,1.469095843
3,1.469095842
3,1.469095841
6,1.46909584
6,1.469095838
0,1.469095837
-5,1.469095836
-3,1.469095835
-2,1.469095834
1,1.469095833
-4,1.469095832
4,1.469095831
5,1.46909583
7,1.469095829
13,1.469095827
12,1.469095826
17,1.469095825
14,1.469095824
15,1.469095823
14,1.469095822
19,1.469095821
11,1.46909582
4,1.469095819
1,1.469095818
-3,1.469095816
-9,1.469095815
-8,1.469095814
-8,1.469095813
-6,1.469095812
-6,1.469095811
-5,1.46909581
-3,1.469095809
2,1.469095808
3,1.469095807
5,1.469095805
17,1.469095804
15,1.469095803
17,1.469095802
17,1.469095801
14,1.4690958
9,1.469095799
6,1.469095798
7,1.469095797
6,1.469095796
8,1.469095794
3,1.469095793
1,1.469095792
6,1.469095791
4,1.46909579
8,1.469095789
12,1.469095788
9,1.469095787
4,1.469095786
9,1.469095785
10,1.469095783
5,1.469095782
2,1.469095781
-2,1.46909578
3,1.469095779
3,1.469095778
2,1.469095777
0,1.469095776
1,1.469095775
7,1.469095774
7,1.469095772
9,1.469095771
7,1.46909577
9,1.469095769
5,1.469095768
8,1.469095767
4,1.469095766
5,1.469095765
3,1.469095764
1,1.469095763
-2,1.469095761
-6,1.46909576
-1,1.469095759
-1,1.469095758
-4,1.469095757
1,1.469095756
2,1.469095755
5,1.469095754
7,1.469095753
10,1.469095752
12,1.46909575
13,1.469095749
19,1.469095748
16,1.469095747
6,1.469095746
0,1.469095745
2,1.469095744
-2,1.469095743
-1,1.469095742
-2,1.469095741
0,1.469095739
-3,1.469095738
-2,1.469095737
2,1.469095736
13,1.469095735
15,1.469095734
13,1.469095733
15,1.469095732
14,1.469095731
13,1.46909573
6,1.469095728
4,1.469095727
3,1.469095726
1,1.469095725
6,1.469095724
0,1.469095723
3,1.469095722
6,1.469095721
12,1.46909572
11,1.469095719
14,1.469095717
16,1.469095716
14,1.469095715
10,1.469095714
3,1.469095713
-1,1.469095712
-5,1.469095711
-8,1.46909571
-14,1.469095709
-8,1.469095708
-10,1.469095706
-4,1.469095705
-4,1.469095704
2,1.469095703
3,1.469095702
7,1.469095701
12,1.4690957
12,1.469095699
13,1.469095698
14,1.469095697
12,1.469095695
10,1.469095694
8,1.469095693
4,1.469095692
6,1.469095691
5,1.46909569
7,1.469095689
11,1.469095688
12,1.469095687
17,1.469095686
19,1.469095684
22,1.469095683
20,1.469095682
12,1.469095681
4,1.46909568
-1,1.469095679
-10,1.469095678
-14,1.469095677
-14,1.469095676
-17,1.469095675
-12,1.469095673
-7,1.469095672
-2,1.469095671
6,1.46909567
7,1.469095669
12,1.469095668
17,1.469095667
16,1.469095666
14,1.469095665
9,1.469095664
8,1.469095662
2,1.469095661
-3,1.46909566
1,1.469095659
7,1.469095658
9,1.469095657
18,1.469095656
18,1.469095655
20,1.469095654
19,1.469095653
18,1.469095651
14,1.46909565
8,1.469095649
3,1.469095648
0,1.469095647
-6,1.469095646
-7,1.469095645
-13,1.469095644
-15,1.469095643
-16,1.469095642
-12,1.46909564
-5,1.469095639
-4,1.469095638
2,1.469095637
7,1.469095636
14,1.469095635
23,1.469095634
29,1.469095633
22,1.469095632
22,1.469095631
18,1.469095629
10,1.469095628
0,1.469095627
-10,1.469095626
-16,1.469095625
-16,1.469095624
-17,1.469095623
-9,1.469095622
1,1.469095621
7,1.46909562
15,1.469095618
18,1.469095617
23,1.469095616
27,1.469095615
18,1.469095614
15,1.469095613
12,1.469095612
4,1.469095611
-7,1.46909561
-2,1.469095609
-5,1.469095607
-9,1.469095606
-8,1.469095605
-4,1.469095604
-5,1.469095603
-1,1.469095602
9,1.469095601
12,1.4690956
14,1.469095599
10,1.469095598
12,1.469095596
14,1.469095595
7,1.469095594
4,1.469095593
-1,1.469095592
-3,1.469095591
-3,1.46909559
5,1.469095589
15,1.469095588
15,1.469095587
16,1.469095585
17,1.469095584
13,1.469095583
12,1.469095582
6,1.469095581
7,1.46909558
1,1.469095579
-1,1.469095578
0,1.469095577
-1,1.469095576
-2,1.469095574
-12,1.469095573
-12,1.469095572
-14,1.469095571
-10,1.46909557
-6,1.469095569
-2,1.469095568
0,1.469095567
10,1.469095566
23,1.469095565
21,1.469095563
21,1.469095562
21,1.469095561
17,1.46909556
14,1.469095559
12,1.469095558
6,1.469095557
3,1.469095556
-4,1.469095555
-1,1.469095554
3,1.469095552
3,1.469095551
3,1.46909555
8,1.469095549
6,1.469095548
10,1.469095547
8,1.469095546
11,1.469095545
11,1.469095544
5,1.469095543
-6,1.469095541
-12,1.46909554
-16,1.469095539
-19,1.469095538
-22,1.469095537
-16,1.469095536
-13,1.469095535
8,1.469095534
18,1.469095533
21,1.469095532
21,1.46909553
22,1.469095529
20,1.469095528
16,1.469095527
12,1.469095526
13,1.469095525
9,1.469095524
12,1.469095523
20,1.469095522
21,1.469095521
17,1.469095519
5,1.469095518
8,1.469095517
8,1.469095516
6,1.469095515
4,1.469095514
-4,1.469095513
-10,1.469095512
-8,1.469095511
-9,1.46909551
-13,1.469095508
-11,1.469095507
-11,1.469095506
-9,1.469095505
-3,1.469095504
-1,1.469095503
10,1.469095502
19,1.469095501
29,1.4690955
34,1.469095499
35,1.469095497
31,1.469095496
19,1.469095495
8,1.469095494
-9,1.469095493
-16,1.469095492
-20,1.469095491
-22,1.46909549
-16,1.469095489
-7,1.469095488
3,1.469095486
7,1.469095485
10,1.469095484
12,1.469095483
8,1.469095482
6,1.469095481
3,1.46909548
-13,1.468099984
-15,1.468099983
-7,1.468099982
-7,1.468099981
-3,1.46809998
1,1.468099979
3,1.468099978
2,1.468099977
-3,1.468099976
-1,1.468099974
1,1.468099973
6,1.468099972
10,1.468099971
15,1.46809997
18,1.468099969
12,1.468099968
17,1.468099967
17,1.468099966
18,1.468099965
15,1.468099963
14,1.468099962
12,1.468099961
10,1.46809996
9,1.468099959
4,1.468099958
-1,1.468099957
-4,1.468099956
-16,1.468099955
-14,1.468099954
-1,1.468099952
5,1.468099951
14,1.46809995
20,1.468099949
27,1.468099948
29,1.468099947
30,1.468099946
24,1.468099945
12,1.468099944
1,1.468099943
-8,1.468099941
-14,1.46809994
-20,1.468099939
-21,1.468099938
-17,1.468099937
-10,1.468099936
2,1.468099935
11,1.468099934
13,1.468099933
11,1.468099932
8,1.46809993
5,1.468099929
-1,1.468099928
-2,1.468099927
-7,1.468099926
-12,1.468099925
-3,1.468099924
3,1.468099923
8,1.468099922
16,1.468099921
19,1.468099919
21,1.468099918
21,1.468099917
21,1.468099916
14,1.468099915
10,1.468099914
2,1.468099913
-3,1.468099912
-5,1.468099911
-1,1.46809991
-1,1.468099908
7,1.468099907
10,1.468099906
13,1.468099905
14,1.468099904
14,1.468099903
11,1.468099902
4,1.468099901
2,1.4680999
4,1.468099899
-1,1.468099897
8,1.468099896
7,1.468099895
7,1.468099894
8,1.468099893
-1,1.468099892
-7,1.468099891
-9,1.46809989
-10,1.468099889
-9,1.468099888
-9,1.468099886
-2,1.468099885
4,1.468099884
7,1.468099883
15,1.468099882
18,1.468099881
16,1.46809988
9,1.468099879
3,1.468099878
0,1.468099877
-3,1.468099875
-6,1.468099874
-7,1.468099873
-1,1.468099872
5,1.468099871
11,1.46809987
12,1.468099869
11,1.468099868
12,1.468099867
15,1.468099866
11,1.468099864
16,1.468099863
19,1.468099862
17,1.468099861
22,1.46809986
19,1.468099859
13,1.468099858
4,1.468099857
-7,1.468099856
-2,1.468099855
-7,1.468099853
-5,1.468099852
3,1.468099851
12,1.46809985
13,1.468099849
14,1.468099848
11,1.468099847
9,1.468099846
4,1.468099845
0,1.468099844
-5,1.468099842
-5,1.468099841
-3,1.46809984
-4,1.468099839
-3,1.468099838
3,1.468099837
5,1.468099836
6,1.468099835
9,1.468099834
8,1.468099833
7,1.468099831
3,1.46809983
0,1.468099829
-4,1.468099828
-9,1.468099827
-12,1.468099826
-20,1.468099825
-16,1.468099824
-9,1.468099823
3,1.468099822
11,1.46809982
22,1.468099819
33,1.468099818
37,1.468099817
43,1.468099816
39,1.468099815
28,1.468099814
24,1.468099813
13,1.468099812
2,1.468099811
-5,1.468099809
-17,1.468099808
-28,1.468099807
-25,1.468099806
-22,1.468099805
-17,1.468099804
-12,1.468099803
2,1.468099802
12,1.468099801
22,1.4680998
30,1.468099798
26,1.468099797
26,1.468099796
20,1.468099795
6,1.468099794
-1,1.468099793
-8,1.468099792
-12,1.468099791
-11,1.46809979
-12,1.468099789
-9,1.468099787
-6,1.468099786
3,1.468099785
9,1.468099784
16,1.468099783
15,1.468099782
11,1.468099781
7,1.46809978
4,1.468099779
-2,1.468099778
-2,1.468099776
-9,1.468099775
-10,1.468099774
-6,1.468099773
-1,1.468099772
5,1.468099771
14,1.46809977
28,1.468099769
33,1.468099768
37,1.468099767
38,1.468099765
30,1.468099764
23,1.468099763
12,1.468099762
5,1.468099761
-6,1.46809976
-11,1.468099759
-16,1.468099758
-21,1.468099757
-19,1.468099756
-19,1.468099754
-8,1.468099753
4,1.468099752
17,1.468099751
20,1.46809975
22,1.468099749
25,1.468099748
21,1.468099747
17,1.468099746
7,1.468099745
0,1.468099743
-3,1.468099742
-8,1.468099741
-15,1.46809974
-15,1.468099739
-14,1.468099738
-11,1.468099737
-3,1.468099736
4,1.468099735
7,1.468099734
5,1.468099732
5,1.468099731
10,1.46809973
12,1.468099729
6,1.468099728
14,1.468099727
16,1.468099726
17,1.468099725
16,1.468099724
18,1.468099723
21,1.468099721
19,1.46809972
14,1.468099719
11,1.468099718
6,1.468099717
-2,1.468099716
-8,1.468099715
-6,1.468099714
-11,1.468099713
-12,1.468099712
-12,1.46809971
-12,1.468099709
-4,1.468099708
1,1.468099707
6,1.468099706
21,1.468099705
27,1.468099704
26,1.468099703
25,1.468099702
18,1.468099701
9,1.468099699
-4,1.468099698
-13,1.468099697
-17,1.468099696
-15,1.468099695
-11,1.468099694
-2,1.468099693
-2,1.468099692
8,1.468099691
17,1.46809969
19,1.468099688
20,1.468099687
18,1.468099686
18,1.468099685
13,1.468099684
6,1.468099683
-2,1.468099682
-14,1.468099681
-13,1.46809968
-13,1.468099679
-13,1.468099677
-13,1.468099676
0,1.468099675
14,1.468099674
25,1.468099673
29,1.468099672
31,1.468099671
31,1.46809967
27,1.468099669
19,1.468099668
10,1.468099666
1,1.468099665
-8,1.468099664
-12,1.468099663
-21,1.468099662
-17,1.468099661
-17,1.46809966
-8,1.468099659
2,1.468099658
11,1.468099657
23,1.468099655
31,1.468099654
34,1.468099653
29,1.468099652
24,1.468099651
12,1.46809965
4,1.468099649
0,1.468099648
-9,1.468099647
-12,1.468099646
-9,1.468099644
-11,1.468099643
-11,1.468099642
-7,1.468099641
-3,1.46809964
2,1.468099639
7,1.468099638
10,1.468099637
13,1.468099636
11,1.468099635
8,1.468099633
5,1.468099632
6,1.468099631
4,1.46809963
-4,1.468099629
-6,1.468099628
-4,1.468099627
-1,1.468099626
3,1.468099625
5,1.468099624
9,1.468099622
8,1.468099621
11,1.46809962
16,1.468099619
16,1.468099618
11,1.468099617
4,1.468099616
-2,1.468099615
-3,1.468099614
1,1.468099613
0,1.468099611
5,1.46809961
13,1.468099609
18,1.468099608
15,1.468099607
13,1.468099606
18,1.468099605
15,1.468099604
12,1.468099603
4,1.468099602
6,1.4680996
-3,1.468099599
-12,1.468099598
-13,1.468099597
-16,1.468099596
-18,1.468099595
-15,1.468099594
-15,1.468099593
-6,1.468099592
4,1.468099591
9,1.468099589
17,1.468099588
20,1.468099587
21,1.468099586
17,1.468099585
13,1.468099584
8,1.468099583
3,1.468099582
4,1.468099581
2,1.46809958
-1,1.468099578
-2,1.468099577
3,1.468099576
2,1.468099575
2,1.468099574
8,1.468099573
9,1.468099572
11,1.468099571
12,1.46809957
12,1.468099569
10,1.468099567
12,1.468099566
13,1.468099565
10,1.468099564
1,1.468099563
0,1.468099562
2,1.468099561
3,1.46809956
-2,1.468099559
0,1.468099558
-1,1.468099556
-4,1.468099555
-3,1.468099554
-2,1.468099553
-6,1.468099552
-5,1.468099551
-3,1.46809955
5,1.468099549
10,1.468099548
11,1.468099547
10,1.468099545
10,1.468099544
12,1.468099543
10,1.468099542
6,1.468099541
5,1.46809954
2,1.468099539
2,1.468099538
4,1.468099537
6,1.468099536
6,1.468099534
4,1.468099533
4,1.468099532
5,1.468099531
-1,1.46809953
0,1.468099529
1,1.468099528
1,1.468099527
4,1.468099526
1,1.468099525
3,1.468099523
5,1.468099522
9,1.468099521
6,1.46809952
4,1.468099519
11,1.468099518
8,1.468099517
12,1.468099516
11,1.468099515
10,1.468099514
20,1.468099512
22,1.468099511
18,1.46809951
13,1.468099509
11,1.468099508
4,1.468099507
0,1.468099506
-5,1.468099505
-9,1.468099504
-11,1.468099503
-9,1.468099501
-10,1.4680995
-9,1.468099499
-8,1.468099498
1,1.468099497
-1,1.468099496
7,1.468099495
13,1.468099494
16,1.468099493
20,1.468099492
11,1.46809949
16,1.468099489
18,1.468099488
13,1.468099487
6,1.468099486
8,1.468099485
9,1.468099484
11,1.468099483
6,1.468099482
2,1.468099481
-2,1.468099479
-3,1.468099478
-1,1.468099477
-1,1.468099476
-1,1.468099475
3,1.468099474
0,1.468099473
2,1.468099472
3,1.468099471
2,1.46809947
1,1.468099468
5,1.468099467
4,1.468099466
8,1.468099465
7,1.468099464
7,1.468099463
6,1.468099462
5,1.468099461
14,1.46809946
13,1.468099459
14,1.468099457
16,1.468099456
16,1.468099455
19,1.468099454
18,1.468099453
13,1.468099452
7,1.468099451
0,1.46809945
-4,1.468099449
-10,1.468099448
-10,1.468099446
-7,1.468099445
-8,1.468099444
-7,1.468099443
-1,1.468099442
-2,1.468099441
-2,1.46809944
0,1.468099439
7,1.468099438
10,1.468099437
11,1.468099435
11,1.468099434
9,1.468099433
11,1.468099432
10,1.468099431
7,1.46809943
6,1.468099429
6,1.468099428
6,1.468099427
6,1.468099426
9,1.468099424
9,1.468099423
8,1.468099422
12,1.468099421
17,1.46809942
18,1.468099419
13,1.468099418
7,1.468099417
7,1.468099416
0,1.468099415
-8,1.468099413
-11,1.468099412
-10,1.468099411
-12,1.46809941
-11,1.468099409
-6,1.468099408
6,1.468099407
11,1.468099406
17,1.468099405
21,1.468099404
23,1.468099402
18,1.468099401
12,1.4680994
3,1.468099399
-1,1.468099398
-4,1.468099397
-10,1.468099396
-8,1.468099395
-12,1.468099394
-5,1.468099393
4,1.468099391
0,1.46809939
8,1.468099389
10,1.468099388
15,1.468099387
16,1.468099386
11,1.468099385
11,1.468099384
7,1.468099383
6,1.468099382
3,1.46809938
4,1.468099379
5,1.468099378
5,1.468099377
6,1.468099376
3,1.468099375
3,1.468099374
4,1.468099373
4,1.468099372
4,1.468099371
8,1.468099369
11,1.468099368
8,1.468099367
10,1.468099366
9,1.468099365
8,1.468099364
7,1.468099363
4,1.468099362
9,1.468099361
8,1.46809936
13,1.468099358
14,1.468099357
10,1.468099356
12,1.468099355
11,1.468099354
10,1.468099353
8,1.468099352
6,1.468099351
-1,1.46809935
-4,1.468099349
-4,1.468099347
-4,1.468099346
-9,1.468099345
-6,1.468099344
-5,1.468099343
-3,1.468099342
6,1.468099341
5,1.46809934
6,1.468099339
6,1.468099338
12,1.468099336
13,1.468099335
11,1.468099334
17,1.468099333
18,1.468099332
15,1.468099331
13,1.46809933
14,1.468099329
7,1.468099328
7,1.468099327
4,1.468099325
0,1.468099324
3,1.468099323
-1,1.468099322
0,1.468099321
-1,1.46809932
-9,1.468099319
-5,1.468099318
-2,1.468099317
-2,1.468099316
0,1.468099314
0,1.468099313
8,1.468099312
10,1.468099311
11,1.46809931
14,1.468099309
16,1.468099308
19,1.468099307
19,1.468099306
14,1.468099305
11,1.468099303
4,1.468099302
4,1.468099301
1,1.4680993
-1,1.468099299
-3,1.468099298
-4,1.468099297
-5,1.468099296
-1,1.468099295
0,1.468099294
-7,1.468099292
1,1.468099291
2,1.46809929
2,1.468099289
8,1.468099288
17,1.468099287
20,1.468099286
17,1.468099285
18,1.468099284
19,1.468099283
10,1.468099281
0,1.46809928
1,1.468099279
1,1.468099278
-1,1.468099277
1,1.468099276
1,1.468099275
1,1.468099274
4,1.468099273
4,1.468099272
1,1.46809927
4,1.468099269
0,1.468099268
2,1.468099267
1,1.468099266
0,1.468099265
-1,1.468099264
4,1.468099263
5,1.468099262
5,1.468099261
8,1.468099259
12,1.468099258
16,1.468099257
20,1.468099256
14,1.468099255
12,1.468099254
8,1.468099253
7,1.468099252
5,1.468099251
3,1.46809925
-2,1.468099248
-6,1.468099247
-6,1.468099246
-4,1.468099245
-7,1.468099244
-1,1.468099243
1,1.468099242
7,1.468099241
12,1.46809924
15,1.468099239
20,1.468099237
14,1.468099236
11,1.468099235
4,1.468099234
-1,1.468099233
2,1.468099232
-3,1.468099231
-3,1.46809923
0,1.468099229
0,1.468099228
1,1.468099226
2,1.468099225
8,1.468099224
4,1.468099223
5,1.468099222
11,1.468099221
13,1.46809922
11,1.468099219
11,1.468099218
7,1.468099217
3,1.468099215
-4,1.468099214
-3,1.468099213
2,1.468099212
-2,1.468099211
2,1.46809921
8,1.468099209
7,1.468099208
9,1.468099207
9,1.468099206
7,1.468099204
8,1.468099203
5,1.468099202
5,1.468099201
9,1.4680992
1,1.468099199
4,1.468099198
0,1.468099197
-4,1.468099196
0,1.468099195
-5,1.468099193
-3,1.468099192
4,1.468099191
6,1.46809919
5,1.468099189
9,1.468099188
17,1.468099187
19,1.468099186
20,1.468099185
14,1.468099184
15,1.468099182
15,1.468099181
14,1.46809918
10,1.468099179
6,1.468099178
3,1.468099177
-1,1.468099176
-3,1.468099175
-6,1.468099174
-5,1.468099173
-3,1.468099171
-4,1.46809917
-2,1.468099169
0,1.468099168
5,1.468099167
10,1.468099166
12,1.468099165
6,1.468099164
2,1.468099163
4,1.468099162
8,1.46809916
5,1.468099159
2,1.468099158
3,1.468099157
6,1.468099156
4,1.468099155
5,1.468099154
10,1.468099153
8,1.468099152
11,1.468099151
10,1.468099149
9,1.468099148
12,1.468099147
7,1.468099146
8,1.468099145
-1,1.468099144
-4,1.468099143
-3,1.468099142
-3,1.468099141
-2,1.46809914
3,1.468099138
7,1.468099137
6,1.468099136
6,1.468099135
9,1.468099134
15,1.468099133
8,1.468099132
10,1.468099131
9,1.46809913
10,1.468099129
5,1.468099127
4,1.468099126
5,1.468099125
4,1.468099124
3,1.468099123
6,1.468099122
6,1.468099121
7,1.46809912
6,1.468099119
11,1.468099118
7,1.468099116
11,1.468099115
10,1.468099114
5,1.468099113
7,1.468099112
5,1.468099111
5,1.46809911
0,1.468099109
-7,1.468099108
-5,1.468099107
-2,1.468099105
-3,1.468099104
-1,1.468099103
5,1.468099102
8,1.468099101
3,1.4680991
5,1.468099099
7,1.468099098
14,1.468099097
10,1.468099096
6,1.468099094
9,1.468099093
10,1.468099092
7,1.468099091
8,1.46809909
9,1.468099089
5,1.468099088
8,1.468099087
10,1.468099086
4,1.468099085
4,1.468099083
5,1.468099082
3,1.468099081
2,1.46809908
-3,1.468099079
0,1.468099078
0,1.468099077
3,1.468099076
4,1.468099075
4,1.468099074
6,1.468099072
6,1.468099071
10,1.46809907
9,1.468099069
6,1.468099068
3,1.468099067
5,1.468099066
7,1.468099065
5,1.468099064
5,1.468099063
5,1.468099061
1,1.46809906
-4,1.468099059
2,1.468099058
3,1.468099057
2,1.468099056
-1,1.468099055
4,1.468099054
4,1.468099053
8,1.468099052
4,1.46809905
10,1.468099049
9,1.468099048
4,1.468099047
3,1.468099046
2,1.468099045
3,1.468099044
4,1.468099043
6,1.468099042
4,1.468099041
9,1.468099039
12,1.468099038
9,1.468099037
9,1.468099036
8,1.468099035
4,1.468099034
6,1.468099033
9,1.468099032
3,1.468099031
8,1.46809903
3,1.468099028
6,1.468099027
6,1.468099026
4,1.468099025
7,1.468099024
0,1.468099023
1,1.468099022
3,1.468099021
5,1.46809902
7,1.468099019
10,1.468099017
12,1.468099016
13,1.468099015
13,1.468099014
10,1.468099013
3,1.468099012
-1,1.468099011
-6,1.46809901
-7,1.468099009
-4,1.468099008
-6,1.468099006
2,1.468099005
0,1.468099004
1,1.468099003
5,1.468099002
8,1.468099001
7,1.468099
7,1.468098999
11,1.468098998
14,1.468098997
12,1.468098995
12,1.468098994
6,1.468098993
3,1.468098992
6,1.468098991
6,1.46809899
6,1.468098989
3,1.468098988
4,1.468098987
6,1.468098986
2,1.468098984
7,1.468098983
10,1.468098982
9,1.468098981
10,1.46809898
7,1.468098979
9,1.468098978
7,1.468098977
4,1.468098976
-1,1.468098975
3,1.468098973
-1,1.468098972
0,1.468098971
1,1.46809897
1,1.468098969
1,1.468098968
3,1.468098967
5,1.468098966
3,1.468098965
4,1.468098964
7,1.468098962
4,1.468098961
7,1.46809896
8,1.468098959
4,1.468098958
3,1.468098957
5,1.468098956
5,1.468098955
8,1.468098954
6,1.468098953
8,1.468098951
7,1.46809895
4,1.468098949
4,1.468098948
8,1.468098947
4,1.468098946
4,1.468098945
8,1.468098944
3,1.468098943
3,1.468098942
0,1.46809894
3,1.468098939
3,1.468098938
6,1.468098937
4,1.468098936
5,1.468098935
3,1.468098934
1,1.468098933
0,1.468098932
4,1.468098931
4,1.468098929
2,1.468098928
7,1.468098927
6,1.468098926
4,1.468098925
6,1.468098924
3,1.468098923
3,1.468098922
1,1.468098921
4,1.46809892
5,1.468098918
6,1.468098917
8,1.468098916
8,1.468098915
7,1.468098914
7,1.468098913
4,1.468098912
6,1.468098911
7,1.46809891
10,1.468098909
11,1.468098907
5,1.468098906
6,1.468098905
6,1.468098904
6,1.468098903
3,1.468098902
2,1.468098901
1,1.4680989
3,1.468098899
6,1.468098898
12,1.468098896
11,1.468098895
10,1.468098894
12,1.468098893
10,1.468098892
3,1.468098891
-1,1.46809889
3,1.468098889
1,1.468098888
0,1.468098887
-3,1.468098885
1,1.468098884
1,1.468098883
-1,1.468098882
6,1.468098881
8,1.46809888
8,1.468098879
13,1.468098878
14,1.468098877
11,1.468098876
7,1.468098874
11,1.468098873
8,1.468098872
7,1.468098871
